datetime_utc,week,step,flux_W,magnitude,phase_angle_deg,elevation_deg,illumination_fraction,sun_angle_panel_deg,eclipsed,below_horizon
2025-04-23T02:20:00,15,32,nan,nan,nan,-19.999801838190816,nan,nan,False,True
2025-04-23T02:30:00,15,33,nan,nan,nan,-17.914151413063202,nan,nan,False,True
2025-04-23T02:40:00,15,34,nan,nan,nan,-15.813716909721945,nan,nan,False,True
2025-04-23T02:50:00,15,35,nan,nan,nan,-13.699156256163123,nan,nan,False,True
2025-04-23T03:00:00,15,36,nan,nan,nan,-11.571112829118121,nan,nan,False,True
2025-04-23T03:10:00,15,37,nan,nan,nan,-9.430228576094066,nan,nan,False,True
2025-04-23T03:20:00,15,38,nan,nan,nan,-7.277156926181736,nan,nan,False,True
2025-04-23T03:30:00,15,39,nan,nan,nan,-5.112575724354663,nan,nan,False,True
2025-04-23T03:40:00,15,40,nan,nan,nan,-2.937200418615222,nan,nan,False,True
2025-04-23T03:50:00,15,41,nan,nan,nan,-0.7517977532012774,nan,nan,False,True
2025-04-23T04:00:00,15,42,nan,nan,nan,1.4427998102897341,nan,nan,False,True
2025-04-23T04:10:00,15,43,nan,nan,nan,3.6456786664164342,nan,nan,False,True
2025-04-23T04:20:00,15,44,nan,nan,53.91074626470324,5.855827365662118,nan,-59.07449721325903,False,False
2025-04-23T04:30:00,15,45,nan,nan,53.98390476333906,8.072118309505598,nan,-59.08102820099945,False,False
2025-04-23T04:40:00,15,46,nan,nan,54.07179440039198,10.293287511727602,nan,-59.087559299559125,False,False
2025-04-23T04:50:00,15,47,nan,nan,54.17450456183288,12.51791200731299,nan,-59.09409050884125,False,False
2025-04-29T21:00:00,16,0,nan,nan,nan,-64.9167834688334,nan,nan,False,True
2025-04-29T21:10:00,16,1,nan,nan,nan,-64.6074723314686,nan,nan,False,True
2025-04-29T21:20:00,16,2,nan,nan,nan,-64.1305387487769,nan,nan,False,True
2025-04-29T21:30:00,16,3,nan,nan,nan,-63.494776851140124,nan,nan,False,True
2025-04-29T21:40:00,16,4,nan,nan,nan,-62.7109510541062,nan,nan,False,True
2025-04-29T21:50:00,16,5,nan,nan,nan,-61.79099239030065,nan,nan,False,True
2025-04-29T22:00:00,16,6,nan,nan,nan,-60.7472652204245,nan,nan,False,True
2025-04-29T22:10:00,16,7,nan,nan,nan,-59.59197442201046,nan,nan,False,True
2025-04-29T22:20:00,16,8,nan,nan,nan,-58.33673813642941,nan,nan,False,True
2025-04-29T22:30:00,16,9,nan,nan,nan,-56.99231758703949,nan,nan,False,True
2025-04-29T22:40:00,16,10,nan,nan,nan,-55.56847687910996,nan,nan,False,True
2025-04-29T22:50:00,16,11,nan,nan,nan,-54.073939693561805,nan,nan,False,True
2025-04-29T23:00:00,16,12,nan,nan,nan,-52.51641171177627,nan,nan,False,True
2025-04-29T23:10:00,16,13,nan,nan,nan,-50.90264328429579,nan,nan,False,True
2025-04-29T23:20:00,16,14,nan,nan,nan,-49.23851343247882,nan,nan,False,True
2025-04-29T23:30:00,16,15,nan,nan,nan,-47.529122164515854,nan,nan,False,True
2025-04-29T23:40:00,16,16,nan,nan,nan,-45.77888281850026,nan,nan,False,True
2025-04-29T23:50:00,16,17,nan,nan,nan,-43.99160955493555,nan,nan,False,True
2025-04-30T00:00:00,16,18,nan,nan,nan,-42.17059749718461,nan,nan,False,True
2025-04-30T00:10:00,16,19,nan,nan,nan,-40.318694502240405,nan,nan,False,True
2025-04-30T00:20:00,16,20,nan,nan,nan,-38.43836453659033,nan,nan,False,True
2025-04-30T00:30:00,16,21,nan,nan,nan,-36.531743063413785,nan,nan,False,True
2025-04-30T00:40:00,16,22,nan,nan,nan,-34.60068521598292,nan,nan,False,True
2025-04-30T00:50:00,16,23,nan,nan,nan,-32.646807580079006,nan,nan,False,True
2025-04-30T01:00:00,16,24,nan,nan,nan,-30.671524412759126,nan,nan,False,True
2025-04-30T01:10:00,16,25,nan,nan,nan,-28.676079112734566,nan,nan,False,True
2025-04-30T01:20:00,16,26,nan,nan,nan,-26.661571660670045,nan,nan,False,True
2025-04-30T01:30:00,16,27,nan,nan,nan,-24.62898269941134,nan,nan,False,True
2025-04-30T01:40:00,16,28,nan,nan,nan,-22.579194809548532,nan,nan,False,True
2025-04-30T01:50:00,16,29,nan,nan,nan,-20.5130115009542,nan,nan,False,True
2025-04-30T02:00:00,16,30,nan,nan,nan,-18.43117435690519,nan,nan,False,True
2025-04-30T02:10:00,16,31,nan,nan,nan,-16.334378712770405,nan,nan,False,True
2025-04-30T02:20:00,16,32,nan,nan,nan,-14.223288227869674,nan,nan,False,True
2025-04-30T02:30:00,16,33,nan,nan,nan,-12.098548634395488,nan,nan,False,True
2025-04-30T02:40:00,16,34,nan,nan,nan,-9.960800958041409,nan,nan,False,True
2025-04-30T02:50:00,16,35,nan,nan,nan,-7.810694453494607,nan,nan,False,True
2025-04-30T03:00:00,16,36,nan,nan,nan,-5.64889951519573,nan,nan,False,True
2025-04-30T03:10:00,16,37,nan,nan,nan,-3.476120776698283,nan,nan,False,True
2025-04-30T03:20:00,16,38,nan,nan,nan,-1.293110650683243,nan,nan,False,True
2025-04-30T03:30:00,16,39,nan,nan,nan,0.8993164541567323,nan,nan,False,True
2025-04-30T03:40:00,16,40,nan,nan,nan,3.1002689901910165,nan,nan,False,True
2025-04-30T03:50:00,16,41,nan,nan,60.66008213977998,5.3087619089443985,nan,-65.6752894458462,False,False
2025-04-30T04:00:00,16,42,nan,nan,60.72956880103951,7.523698799017623,nan,-65.68189094100082,False,False
2025-04-30T04:10:00,16,43,nan,nan,60.813699656465104,9.743852164040618,nan,-65.68849254053725,False,False
2025-04-30T04:20:00,16,44,nan,nan,60.91257132819974,11.967841466332569,nan,-65.69509424728028,False,False
2025-04-30T04:30:00,16,45,nan,nan,61.02624715174807,14.194108472262394,nan,-65.70169606010786,False,False
2025-04-30T04:40:00,16,46,nan,nan,61.154754703602286,16.420889409102582,nan,-65.70829797921989,False,False
2025-04-30T04:50:00,16,47,nan,nan,61.29808332142399,18.646183322875142,nan,-65.7149000048027,False,False
2025-05-06T21:00:00,17,0,nan,nan,nan,-63.66941915414584,nan,nan,False,True
2025-05-06T21:10:00,17,1,nan,nan,nan,-62.92148150069814,nan,nan,False,True
2025-05-06T21:20:00,17,2,nan,nan,nan,-62.03435276265899,nan,nan,False,True
2025-05-06T21:30:00,17,3,nan,nan,nan,-61.020352785104876,nan,nan,False,True
2025-05-06T21:40:00,17,4,nan,nan,nan,-59.89177471825218,nan,nan,False,True
2025-05-06T21:50:00,17,5,nan,nan,nan,-58.6604160436134,nan,nan,False,True
2025-05-06T22:00:00,17,6,nan,nan,nan,-57.33727115421288,nan,nan,False,True
2025-05-06T22:10:00,17,7,nan,nan,nan,-55.932361712299205,nan,nan,False,True
2025-05-06T22:20:00,17,8,nan,nan,nan,-54.45467223678699,nan,nan,False,True
2025-05-06T22:30:00,17,9,nan,nan,nan,-52.912158781089225,nan,nan,False,True
2025-05-06T22:40:00,17,10,nan,nan,nan,-51.311803607491576,nan,nan,False,True
2025-05-06T22:50:00,17,11,nan,nan,nan,-49.65969532161341,nan,nan,False,True
2025-05-06T23:00:00,17,12,nan,nan,nan,-47.961120082645834,nan,nan,False,True
2025-05-06T23:10:00,17,13,nan,nan,nan,-46.22065453129921,nan,nan,False,True
2025-05-06T23:20:00,17,14,nan,nan,nan,-44.44225483448668,nan,nan,False,True
2025-05-06T23:30:00,17,15,nan,nan,nan,-42.629338813624585,nan,nan,False,True
2025-05-06T23:40:00,17,16,nan,nan,nan,-40.784859861076455,nan,nan,False,True
2025-05-06T23:50:00,17,17,nan,nan,nan,-38.91137238161941,nan,nan,False,True
2025-05-07T00:00:00,17,18,nan,nan,nan,-37.011089134621784,nan,nan,False,True
2025-05-07T00:10:00,17,19,nan,nan,nan,-35.085931140025714,nan,nan,False,True
2025-05-07T00:20:00,17,20,nan,nan,nan,-33.13757097462901,nan,nan,False,True
2025-05-07T00:30:00,17,21,nan,nan,nan,-31.167470313704822,nan,nan,False,True
2025-05-07T00:40:00,17,22,nan,nan,nan,-29.176912513071574,nan,nan,False,True
2025-05-07T00:50:00,17,23,nan,nan,nan,-27.167031002970326,nan,nan,False,True
2025-05-07T01:00:00,17,24,nan,nan,nan,-25.13883414476472,nan,nan,False,True
2025-05-07T01:10:00,17,25,nan,nan,nan,-23.093227162349134,nan,nan,False,True
2025-05-07T01:20:00,17,26,nan,nan,nan,-21.03103165776201,nan,nan,False,True
2025-05-07T01:30:00,17,27,nan,nan,nan,-18.95300318509366,nan,nan,False,True
2025-05-07T01:40:00,17,28,nan,nan,nan,-16.859847261374153,nan,nan,False,True
2025-05-07T01:50:00,17,29,nan,nan,nan,-14.752234183327642,nan,nan,False,True
2025-05-07T02:00:00,17,30,nan,nan,nan,-12.63081295877178,nan,nan,False,True
2025-05-07T02:10:00,17,31,nan,nan,nan,-10.496224630698165,nan,nan,False,True
2025-05-07T02:20:00,17,32,nan,nan,nan,-8.349115271545385,nan,nan,False,True
2025-05-07T02:30:00,17,33,nan,nan,nan,-6.190148871006616,nan,nan,False,True
2025-05-07T02:40:00,17,34,nan,nan,nan,-4.020020371783132,nan,nan,False,True
2025-05-07T02:50:00,17,35,nan,nan,nan,-1.839469074762409,nan,nan,False,True
2025-05-07T03:00:00,17,36,nan,nan,nan,0.35070732880215694,nan,nan,False,True
2025-05-07T03:10:00,17,37,nan,nan,nan,2.5496378696804003,nan,nan,False,True
2025-05-07T03:20:00,17,38,nan,nan,nan,4.756362270863044,nan,nan,False,True
2025-05-07T03:30:00,17,39,nan,nan,67.45758524922987,6.969813484833747,nan,-72.39196237142136,False,False
2025-05-07T03:40:00,17,40,nan,nan,67.53808235137322,9.188798472520531,nan,-72.39871772366483,False,False
2025-05-07T03:50:00,17,41,nan,nan,67.63324508882663,11.411976830795808,nan,-72.40547320185912,False,False
2025-05-07T04:00:00,17,42,nan,nan,67.74314441072431,13.63783686174652,nan,-72.41222880586913,False,False
2025-05-07T04:10:00,17,43,nan,nan,67.86781605397617,15.86466856956385,nan,-72.41898453424068,False,False
2025-05-07T04:20:00,17,44,nan,nan,68.00725807199753,18.09053302691857,nan,-72.42574038946351,False,False
2025-05-07T04:30:00,17,45,nan,nan,68.16142837357111,20.31322743263341,nan,-72.43249637008137,False,False
2025-05-07T04:40:00,17,46,nan,nan,68.33024232938709,22.53024512866309,nan,-72.43925247595953,False,False
2025-05-07T04:50:00,17,47,nan,nan,68.51357046200096,24.738729703842917,nan,-72.44600870695768,False,False
2025-05-13T21:00:00,18,0,nan,nan,nan,-61.269509220052434,nan,nan,False,True
2025-05-13T21:10:00,18,1,nan,nan,nan,-60.16764025565845,nan,nan,False,True
2025-05-13T21:20:00,18,2,nan,nan,nan,-58.9602143284446,nan,nan,False,True
2025-05-13T21:30:00,18,3,nan,nan,nan,-57.658435316901354,nan,nan,False,True
2025-05-13T21:40:00,18,4,nan,nan,nan,-56.2725654167444,nan,nan,False,True
2025-05-13T21:50:00,18,5,nan,nan,nan,-54.81183829838764,nan,nan,False,True
2025-05-13T22:00:00,18,6,nan,nan,nan,-53.28445270923803,nan,nan,False,True
2025-05-13T22:10:00,18,7,nan,nan,nan,-51.69761802978054,nan,nan,False,True
2025-05-13T22:20:00,18,8,nan,nan,nan,-50.05762965422501,nan,nan,False,True
2025-05-13T22:30:00,18,9,nan,nan,nan,-48.369958436457146,nan,nan,False,True
2025-05-13T22:40:00,18,10,nan,nan,nan,-46.63934373937932,nan,nan,False,True
2025-05-13T22:50:00,18,11,nan,nan,nan,-44.869883694723825,nan,nan,False,True
2025-05-13T23:00:00,18,12,nan,nan,nan,-43.06511911554506,nan,nan,False,True
2025-05-13T23:10:00,18,13,nan,nan,nan,-41.228109400007526,nan,nan,False,True
2025-05-13T23:20:00,18,14,nan,nan,nan,-39.36149997793749,nan,nan,False,True
2025-05-13T23:30:00,18,15,nan,nan,nan,-37.467581522713076,nan,nan,False,True
2025-05-13T23:40:00,18,16,nan,nan,nan,-35.548341565447195,nan,nan,False,True
2025-05-13T23:50:00,18,17,nan,nan,nan,-33.605509295632665,nan,nan,False,True
2025-05-14T00:00:00,18,18,nan,nan,nan,-31.640594410039945,nan,nan,False,True
2025-05-14T00:10:00,18,19,nan,nan,nan,-29.65492081024506,nan,nan,False,True
2025-05-14T00:20:00,18,20,nan,nan,nan,-27.649655947518927,nan,nan,False,True
2025-05-14T00:30:00,18,21,nan,nan,nan,-25.625836465591163,nan,nan,False,True
2025-05-14T00:40:00,18,22,nan,nan,nan,-23.584390784984326,nan,nan,False,True
2025-05-14T00:50:00,18,23,nan,nan,nan,-21.526159165899536,nan,nan,False,True
2025-05-14T01:00:00,18,24,nan,nan,nan,-19.451911703692634,nan,nan,False,True
2025-05-14T01:10:00,18,25,nan,nan,nan,-17.36236468671217,nan,nan,False,True
2025-05-14T01:20:00,18,26,nan,nan,nan,-15.258195666955858,nan,nan,False,True
2025-05-14T01:30:00,18,27,nan,nan,nan,-13.140057583511604,nan,nan,False,True
2025-05-14T01:40:00,18,28,nan,nan,nan,-11.008592207130139,nan,nan,False,True
2025-05-14T01:50:00,18,29,nan,nan,nan,-8.864443187976947,nan,nan,False,True
2025-05-14T02:00:00,18,30,nan,nan,nan,-6.70826894964728,nan,nan,False,True
2025-05-14T02:10:00,18,31,nan,nan,nan,-4.540755661928415,nan,nan,False,True
2025-05-14T02:20:00,18,32,nan,nan,nan,-2.36263054401349,nan,nan,False,True
2025-05-14T02:30:00,18,33,nan,nan,nan,-0.17467571326197479,nan,nan,False,True
2025-05-14T02:40:00,18,34,nan,nan,nan,2.0222571547138144,nan,nan,False,True
2025-05-14T02:50:00,18,35,nan,nan,nan,4.227231103761422,nan,nan,False,True
2025-05-14T03:00:00,18,36,nan,nan,74.17876232124156,6.439206805055713,nan,-79.2310158766464,False,False
2025-05-14T03:10:00,18,37,nan,nan,74.25568469169228,8.657023796100878,nan,-79.23786581145232,False,False
2025-05-14T03:20:00,18,38,nan,nan,74.34720065390415,10.879379669502972,nan,-79.24471583350203,False,False
2025-05-14T03:30:00,18,39,nan,nan,74.453388452421,13.104806801203965,nan,-79.25156594149841,False,False
2025-05-14T03:40:00,18,40,nan,nan,74.57429164234024,15.331646145112533,nan,-79.25841613807299,False,False
2025-05-14T03:50:00,18,41,nan,nan,74.70991660678503,17.55801752390876,nan,-79.26526642192363,False,False
2025-05-14T04:00:00,18,42,nan,nan,74.86023010564563,19.78178580141614,nan,-79.27211679305472,False,False
2025-05-14T04:10:00,18,43,nan,nan,75.02515686622317,22.000522185892045,nan,-79.27896725016856,False,False
2025-05-14T04:20:00,18,44,nan,nan,75.20457726566643,24.211459846483283,nan,-79.2858177958999,False,False
2025-05-14T04:30:00,18,45,nan,nan,75.39832512202194,26.411442896137505,nan,-79.29266842894505,False,False
2025-05-14T04:40:00,18,46,nan,nan,75.60618566053522,28.59686775735471,nan,-79.29951914931297,False,False
2025-05-14T04:50:00,18,47,nan,nan,75.82789367848679,30.763615850946078,nan,-79.3063699570189,False,False
2025-05-20T21:00:00,19,0,nan,nan,nan,-57.99177736894967,nan,nan,False,True
2025-05-20T21:10:00,19,1,nan,nan,nan,-56.62591672278604,nan,nan,False,True
2025-05-20T21:20:00,19,2,nan,nan,nan,-55.182997866432444,nan,nan,False,True
2025-05-20T21:30:00,19,3,nan,nan,nan,-53.67147488248008,nan,nan,False,True
2025-05-20T21:40:00,19,4,nan,nan,nan,-52.09879750396533,nan,nan,False,True
2025-05-20T21:50:00,19,5,nan,nan,nan,-50.471480806387206,nan,nan,False,True
2025-05-20T22:00:00,19,6,nan,nan,nan,-48.79519232689222,nan,nan,False,True
2025-05-20T22:10:00,19,7,nan,nan,nan,-47.0748449694799,nan,nan,False,True
2025-05-20T22:20:00,19,8,nan,nan,nan,-45.31468839357424,nan,nan,False,True
2025-05-20T22:30:00,19,9,nan,nan,nan,-43.51839473603494,nan,nan,False,True
2025-05-20T22:40:00,19,10,nan,nan,nan,-41.68913659536788,nan,nan,False,True
2025-05-20T22:50:00,19,11,nan,nan,nan,-39.82965658524984,nan,nan,False,True
2025-05-20T23:00:00,19,12,nan,nan,nan,-37.942328555591644,nan,nan,False,True
2025-05-20T23:10:00,19,13,nan,nan,nan,-36.02921102649893,nan,nan,False,True
2025-05-20T23:20:00,19,14,nan,nan,nan,-34.09209361726964,nan,nan,False,True
2025-05-20T23:30:00,19,15,nan,nan,nan,-32.13253729237042,nan,nan,False,True
2025-05-20T23:40:00,19,16,nan,nan,nan,-30.151909274507673,nan,nan,False,True
2025-05-20T23:50:00,19,17,nan,nan,nan,-28.151413395127758,nan,nan,False,True
2025-05-21T00:00:00,19,18,nan,nan,nan,-26.132116609514284,nan,nan,False,True
2025-05-21T00:10:00,19,19,nan,nan,nan,-24.094972294188253,nan,nan,False,True
2025-05-21T00:20:00,19,20,nan,nan,nan,-22.04084087040651,nan,nan,False,True
2025-05-21T00:30:00,19,21,nan,nan,nan,-19.97050829345724,nan,nan,False,True
2025-05-21T00:40:00,19,22,nan,nan,nan,-17.884702771923234,nan,nan,False,True
2025-05-21T00:50:00,19,23,nan,nan,nan,-15.784110136475238,nan,nan,False,True
2025-05-21T01:00:00,19,24,nan,nan,nan,-13.669388162693474,nan,nan,False,True
2025-05-21T01:10:00,19,25,nan,nan,nan,-11.541180162804434,nan,nan,False,True
2025-05-21T01:20:00,19,26,nan,nan,nan,-9.400128104249786,nan,nan,False,True
2025-05-21T01:30:00,19,27,nan,nan,nan,-7.246885524953817,nan,nan,False,True
2025-05-21T01:40:00,19,28,nan,nan,nan,-5.0821304631940505,nan,nan,False,True
2025-05-21T01:50:00,19,29,nan,nan,nan,-2.9065786537194107,nan,nan,False,True
2025-05-21T02:00:00,19,30,nan,nan,nan,-0.7209972208966072,nan,nan,False,True
2025-05-21T02:10:00,19,31,nan,nan,nan,1.473780892272106,nan,nan,False,True
2025-05-21T02:20:00,19,32,nan,nan,nan,3.6768414824178524,nan,nan,False,True
2025-05-21T02:30:00,19,33,nan,nan,80.86700727071788,5.8871723719916185,nan,-86.16785980299244,False,False
2025-05-21T02:40:00,19,34,nan,nan,80.94031084750203,8.103645091881136,nan,-86.17482441580644,False,False
2025-05-21T02:50:00,19,35,nan,nan,81.02813536338093,10.3249946216465,nan,-86.1817891545904,False,False
2025-05-21T03:00:00,19,36,nan,nan,81.13056644439655,12.549796766653714,nan,-86.18875401789595,False,False
2025-05-21T03:10:00,19,37,nan,nan,81.24765554854532,14.776442733178824,nan,-86.1957190056012,False,False
2025-05-21T03:20:00,19,38,nan,nan,81.37941749111597,17.003110350709868,nan,-86.2026841175646,False,False
2025-05-21T03:30:00,19,39,nan,nan,81.52582798386997,19.227731331688695,nan,-86.20964935234953,False,False
2025-05-21T03:40:00,19,40,nan,nan,81.68682122478583,21.44795386651902,nan,-86.21661471244474,False,False
2025-05-21T03:50:00,19,41,nan,nan,81.8622875528466,23.661099729862617,nan,-86.22358019640826,False,False
2025-05-21T04:00:00,19,42,nan,nan,82.05207123066604,25.864115016450906,nan,-86.2305458041001,False,False
2025-05-21T04:10:00,19,43,nan,nan,82.25596837425323,28.053513497913094,nan,-86.23751153408135,False,False
2025-05-21T04:20:00,19,44,nan,nan,82.47372508787444,30.22531157512233,nan,-86.24447738883387,False,False
2025-05-21T04:30:00,19,45,nan,nan,82.7050358271189,32.37495379162306,nan,-86.25144336691771,False,False
2025-05-21T04:40:00,19,46,nan,nan,82.9495420616861,34.49722806910228,nan,-86.25840946819163,False,False
2025-05-21T04:50:00,19,47,nan,nan,83.20683126342371,36.58617016158559,nan,-86.26537569252007,False,False
2025-05-27T21:00:00,20,0,nan,nan,nan,-54.059408770650286,nan,nan,False,True
2025-05-27T21:10:00,20,1,nan,nan,nan,-52.501404693505215,nan,nan,False,True
2025-05-27T21:20:00,20,2,nan,nan,nan,-50.887213074654525,nan,nan,False,True
2025-05-27T21:30:00,20,3,nan,nan,nan,-49.22270566088838,nan,nan,False,True
2025-05-27T21:40:00,20,4,nan,nan,nan,-47.51297606563957,nan,nan,False,True
2025-05-27T21:50:00,20,5,nan,nan,nan,-45.7624320699216,nan,nan,False,True
2025-05-27T22:00:00,20,6,nan,nan,nan,-43.97488304350152,nan,nan,False,True
2025-05-27T22:10:00,20,7,nan,nan,nan,-42.153619999849816,nan,nan,False,True
2025-05-27T22:20:00,20,8,nan,nan,nan,-40.30148728937513,nan,nan,False,True
2025-05-27T22:30:00,20,9,nan,nan,nan,-38.420945886647026,nan,nan,False,True
2025-05-27T22:40:00,20,10,nan,nan,nan,-36.51412871753963,nan,nan,False,True
2025-05-27T22:50:00,20,11,nan,nan,nan,-34.582888770281386,nan,nan,False,True
2025-05-27T23:00:00,20,12,nan,nan,nan,-32.628840819016865,nan,nan,False,True
2025-05-27T23:10:00,20,13,nan,nan,nan,-30.653397596529093,nan,nan,False,True
2025-05-27T23:20:00,20,14,nan,nan,nan,-28.65780122994706,nan,nan,False,True
2025-05-27T23:30:00,20,15,nan,nan,nan,-26.643150648797544,nan,nan,False,True
2025-05-27T23:40:00,20,16,nan,nan,nan,-24.610425634290525,nan,nan,False,True
2025-05-27T23:50:00,20,17,nan,nan,nan,-22.560508072884524,nan,nan,False,True
2025-05-28T00:00:00,20,18,nan,nan,nan,-20.494200935495538,nan,nan,False,True
2025-05-28T00:10:00,20,19,nan,nan,nan,-18.412245398382545,nan,nan,False,True
2025-05-28T00:20:00,20,20,nan,nan,nan,-16.3153365280795,nan,nan,False,True
2025-05-28T00:30:00,20,21,nan,nan,nan,-14.204137828307136,nan,nan,False,True
2025-05-28T00:40:00,20,22,nan,nan,nan,-12.07929498719509,nan,nan,False,True
2025-05-28T00:50:00,20,23,nan,nan,nan,-9.941449099265759,nan,nan,False,True
2025-05-28T01:00:00,20,24,nan,nan,nan,-7.7912496000081095,nan,nan,False,True
2025-05-28T01:10:00,20,25,nan,nan,nan,-5.629367173317242,nan,nan,False,True
2025-05-28T01:20:00,20,26,nan,nan,nan,-3.456506853926742,nan,nan,False,True
2025-05-28T01:30:00,20,27,nan,nan,nan,-1.2734215783688372,nan,nan,False,True
2025-05-28T01:40:00,20,28,nan,nan,nan,0.9190735964497763,nan,nan,False,True
2025-05-28T01:50:00,20,29,nan,nan,nan,3.1200863348545744,nan,nan,False,True
2025-05-28T02:00:00,20,30,nan,nan,87.5368827763071,5.328630654005806,nan,-93.20974983863337,False,False
2025-05-28T02:10:00,20,31,nan,nan,87.60653972604801,7.543609046782404,nan,-93.21679221959853,False,False
2025-05-28T02:20:00,20,32,nan,nan,87.69064356282271,9.763792736856848,nan,-93.22383469055494,False,False
2025-05-28T02:30:00,20,33,nan,nan,87.78928722379256,11.98779970036397,nan,-93.2308772516399,False,False
2025-05-28T02:40:00,20,34,nan,nan,87.90252999320148,14.21406998980069,nan,-93.23791990168324,False,False
2025-05-28T02:50:00,20,35,nan,nan,88.03039503564676,16.440837859853925,nan,-93.24496264344819,False,False
2025-05-28T03:00:00,20,36,nan,nan,88.17286692573757,18.6661000827771,nan,-93.25200547577035,False,False
2025-05-28T03:10:00,20,37,nan,nan,88.32988922918503,20.887579792987015,nan,-93.25904839878417,False,False
2025-05-28T03:20:00,20,38,nan,nan,88.50136214948014,23.102685062373222,nan,-93.26609141263626,False,False
2025-05-28T03:30:00,20,39,nan,nan,88.68714028275669,25.308461331655028,nan,-93.27313451614948,False,False
2025-05-28T03:40:00,20,40,nan,nan,88.88703052690144,27.501536733439284,nan,-93.28017771209774,False,False
2025-05-28T03:50:00,20,41,nan,nan,89.10079016701314,29.67805925843689,nan,-93.28722099930354,False,False
2025-05-28T04:00:00,20,42,nan,nan,89.32812520729952,31.83362475758755,nan,-93.2942643779128,False,False
2025-05-28T04:10:00,20,43,nan,nan,89.5686889732876,33.963194845545964,nan,-93.3013078467512,False,False
2025-05-28T04:20:00,20,44,nan,nan,89.82208104552677,36.061004112870684,nan,-93.30835140859242,False,False
2025-05-28T04:30:00,20,45,nan,nan,90.0878465477073,38.12045664931947,nan,-93.31539506225623,False,False
2025-05-28T04:40:00,20,46,nan,nan,90.36547585853062,40.13401304040591,nan,-93.32243880789589,False,False
2025-05-28T04:50:00,20,47,nan,nan,90.65440476631859,42.09307081313246,nan,-93.3294826456408,False,False
2025-06-03T21:00:00,21,0,nan,nan,nan,-49.64310309367364,nan,nan,False,True
2025-06-03T21:10:00,21,1,nan,nan,nan,-47.94417910222013,nan,nan,False,True
2025-06-03T21:20:00,21,2,nan,nan,nan,-46.203399193993434,nan,nan,False,True
2025-06-03T21:30:00,21,3,nan,nan,nan,-44.42471447032045,nan,nan,False,True
2025-06-03T21:40:00,21,4,nan,nan,nan,-42.6115384088731,nan,nan,False,True
2025-06-03T21:50:00,21,5,nan,nan,nan,-40.76682069556287,nan,nan,False,True
2025-06-03T22:00:00,21,6,nan,nan,nan,-38.89311258247406,nan,nan,False,True
2025-06-03T22:10:00,21,7,nan,nan,nan,-36.99262415024766,nan,nan,False,True
2025-06-03T22:20:00,21,8,nan,nan,nan,-35.06727414556951,nan,nan,False,True
2025-06-03T22:30:00,21,9,nan,nan,nan,-33.11873322842857,nan,nan,False,True
2025-06-03T22:40:00,21,10,nan,nan,nan,-31.148461455303156,nan,nan,False,True
2025-06-03T22:50:00,21,11,nan,nan,nan,-29.157740825921785,nan,nan,False,True
2025-06-03T23:00:00,21,12,nan,nan,nan,-27.147703637072446,nan,nan,False,True
2025-06-03T23:10:00,21,13,nan,nan,nan,-25.11935731028697,nan,nan,False,True
2025-06-03T23:20:00,21,14,nan,nan,nan,-23.07360630368597,nan,nan,False,True
2025-06-03T23:30:00,21,15,nan,nan,nan,-21.01127160846612,nan,nan,False,True
2025-06-03T23:40:00,21,16,nan,nan,nan,-18.9331083030524,nan,nan,False,True
2025-06-03T23:50:00,21,17,nan,nan,nan,-16.83982155187426,nan,nan,False,True
2025-06-04T00:00:00,21,18,nan,nan,nan,-14.73208141847378,nan,nan,False,True
2025-06-04T00:10:00,21,19,nan,nan,nan,-12.610536784794636,nan,nan,False,True
2025-06-04T00:20:00,21,20,nan,nan,nan,-10.475828677072043,nan,nan,False,True
2025-06-04T00:30:00,21,21,nan,nan,nan,-8.328603252209277,nan,nan,False,True
2025-06-04T00:40:00,21,22,nan,nan,nan,-6.1695246857228945,nan,nan,False,True
2025-06-04T00:50:00,21,23,nan,nan,nan,-3.9992882141503627,nan,nan,False,True
2025-06-04T01:00:00,21,24,nan,nan,nan,-1.8186335443926949,nan,nan,False,True
2025-06-04T01:10:00,21,25,nan,nan,nan,0.3716411123824311,nan,nan,False,True
2025-06-04T01:20:00,21,26,nan,nan,nan,2.5706641447413254,nan,nan,False,True
2025-06-04T01:30:00,21,27,nan,nan,nan,4.777474494488725,nan,nan,False,True
2025-06-04T01:40:00,21,28,nan,nan,94.26178422682031,6.991004186067038,nan,-100.35422373147621,False,False
2025-06-04T01:50:00,21,29,nan,nan,94.34227719802078,9.21005908292522,nan,-100.36138393497738,False,False
2025-06-04T02:00:00,21,30,nan,nan,94.43724239286152,11.433297500545823,nan,-100.36854422131928,False,False
2025-06-04T02:10:00,21,31,nan,nan,94.54674671101877,13.65920625121519,nan,-100.37570459297673,False,False
2025-06-04T02:20:00,21,32,nan,nan,94.67082141848414,15.886073606942917,nan,-100.38286504849276,False,False
2025-06-04T02:30:00,21,33,nan,nan,94.80945968613908,18.11195863080071,nan,-100.39002558771881,False,False
2025-06-04T02:40:00,21,34,nan,nan,94.96261415432599,20.334656197635407,nan,-100.39718620919683,False,False
2025-06-04T02:50:00,21,35,nan,nan,95.13019457117697,22.551656961645413,nan,-100.40434691539893,False,False
